Content ID,Content Type,Category,Reaction Type,Datetime,Sentiment,Score,Month,,,Category,Category Totals,,,Top 5 Categories:,,,,,,Unique Categories,Frequency,,,,Month,No of posts,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,indifferent,4/9/21 11:07,neutral,20,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,interested,12/20/20 6:06,positive,30,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,heart,6/13/21 8:03,positive,60,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,interested,5/8/21 5:29,positive,30,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,worried,6/9/21 2:37,negative,12,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,love,4/7/21 17:49,positive,65,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,want,10/11/20 8:38,positive,70,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,disgust,3/11/21 6:04,negative,0,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,adore,8/23/20 19:34,positive,72,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,adore,3/23/21 7:48,positive,72,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,super love,10/27/20 11:29,positive,75,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,intrigued,7/4/20 9:04,positive,45,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,adore,3/12/21 6:32,positive,72,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,indifferent,12/28/20 2:08,neutral,20,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,worried,5/18/21 14:46,negative,12,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,hate,10/14/20 10:50,negative,5,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,GIF,culture,indifferent,10/1/20 4:43,neutral,20,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,adore,9/20/20 12:39,positive,72,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,want,3/17/21 13:19,positive,70,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,interested,2/12/21 20:54,positive,30,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,worried,5/12/21 21:18,negative,12,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,cherish,7/14/20 10:18,positive,70,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,hate,8/27/20 15:55,negative,5,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,heart,1/23/21 20:38,positive,60,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,scared,11/3/20 5:46,negative,15,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,love,3/17/21 12:32,positive,65,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,want,12/20/20 15:17,positive,70,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,worried,1/20/21 8:26,negative,12,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b014a42b-c469-4c26-b4aa-256f4d3d5072,GIF,culture,super love,6/1/21 15:16,positive,75,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,disgust,2/11/21 7:26,negative,0,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,want,1/24/21 12:30,positive,70,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,intrigued,5/8/21 15:32,positive,45,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,dislike,8/4/20 18:19,negative,10,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,disgust,6/27/20 6:28,negative,0,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,interested,5/31/21 2:00,positive,30,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,12/19/20 6:24,negative,12,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,adore,11/6/20 7:28,positive,72,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,love,10/2/20 22:15,positive,65,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,dislike,7/4/20 11:52,negative,10,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,cherish,10/25/20 1:41,positive,70,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,dislike,7/27/20 20:00,negative,10,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,want,9/15/20 10:12,positive,70,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,like,10/13/20 13:28,positive,50,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,super love,5/15/21 10:13,positive,75,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,scared,9/12/20 15:18,negative,15,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,10/30/20 20:33,negative,12,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,adore,5/7/21 0:03,positive,72,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,scared,7/14/20 21:39,negative,15,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,super love,12/10/20 21:30,positive,75,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,love,5/4/21 9:32,positive,65,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,hate,9/4/20 0:21,negative,5,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,hate,8/22/20 22:54,negative,5,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,indifferent,7/29/20 15:32,neutral,20,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,want,3/6/21 18:46,positive,70,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,super love,3/4/21 15:01,positive,75,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,cherish,4/12/21 22:19,positive,70,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,12/10/20 7:33,negative,12,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,want,7/14/20 11:49,positive,70,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,adore,2/9/21 14:32,positive,72,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,hate,5/11/21 4:33,negative,5,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,peeking,5/27/21 18:39,neutral,35,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,love,5/25/21 6:33,positive,65,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,scared,10/8/20 16:50,negative,15,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,intrigued,2/1/21 5:42,positive,45,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,want,6/5/21 23:43,positive,70,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,indifferent,7/20/20 4:04,neutral,20,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12b89b4e-6770-489a-b7c3-812de3d61f20,photo,education,dislike,8/17/20 15:44,negative,10,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12b89b4e-6770-489a-b7c3-812de3d61f20,photo,education,cherish,12/13/20 23:59,positive,70,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,super love,10/8/20 9:30,positive,75,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,adore,2/11/21 9:03,positive,72,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,like,12/13/20 21:32,positive,50,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,intrigued,3/1/21 14:33,positive,45,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,intrigued,12/15/20 18:12,positive,45,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,peeking,12/15/20 21:31,neutral,35,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,worried,9/14/20 16:53,negative,12,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,hate,1/10/21 23:52,negative,5,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,adore,4/23/21 17:57,positive,72,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,hate,2/22/21 7:58,negative,5,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,interested,7/10/20 0:38,positive,30,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,cherish,6/21/20 10:40,positive,70,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,love,5/11/21 10:27,positive,65,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,intrigued,6/21/20 23:49,positive,45,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,11/22/20 6:29,negative,15,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,worried,4/17/21 21:54,negative,12,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,interested,10/8/20 7:39,positive,30,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,8/17/20 6:31,negative,15,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,want,1/5/21 19:50,positive,70,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,want,6/11/21 18:48,positive,70,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,8/30/20 23:15,negative,15,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,hate,8/1/20 0:24,negative,5,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,interested,12/8/20 18:41,positive,30,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,love,12/19/20 19:04,positive,65,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,interested,9/21/20 19:14,positive,30,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,worried,6/24/20 14:59,negative,12,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,heart,3/24/21 8:41,positive,60,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,12/29/20 20:17,negative,15,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,super love,1/13/21 9:08,positive,75,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,disgust,12/11/20 22:10,negative,0,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,cherish,10/16/20 11:31,positive,70,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,dislike,11/11/20 13:11,negative,10,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,cherish,10/23/20 7:21,positive,70,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,like,1/28/21 3:04,positive,50,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,disgust,4/2/21 11:54,negative,0,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,heart,5/13/21 23:31,positive,60,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,scared,6/7/21 10:32,negative,15,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,love,5/7/21 19:40,positive,65,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,peeking,6/11/21 10:09,neutral,35,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,peeking,9/20/20 16:21,neutral,35,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,adore,11/20/20 2:48,positive,72,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,want,11/11/20 7:14,positive,70,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b57d86-228b-4777-be51-dde8702f7b4c,GIF,cooking,want,1/10/21 18:11,positive,70,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,worried,1/13/21 22:12,negative,12,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,want,2/6/21 22:21,positive,70,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,dislike,9/9/20 18:38,negative,10,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,9/14/20 11:04,positive,75,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,adore,5/4/21 1:12,positive,72,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,5/3/21 5:54,positive,75,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,hate,4/12/21 16:55,negative,5,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,hate,12/10/20 4:32,negative,5,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,adore,12/9/20 6:56,positive,72,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,dislike,3/8/21 6:08,negative,10,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,heart,11/18/20 4:59,positive,60,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,5/4/21 19:49,positive,75,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,heart,2/18/21 10:15,positive,60,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,dislike,10/10/20 1:36,negative,10,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,indifferent,12/31/20 1:40,neutral,20,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,hate,2/20/21 6:03,negative,5,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,dislike,7/15/20 6:59,negative,10,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,worried,10/29/20 17:17,negative,12,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,interested,3/24/21 23:03,positive,30,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,disgust,4/4/21 9:05,negative,0,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,love,7/26/20 10:40,positive,65,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,5/13/21 9:40,positive,75,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,interested,6/28/20 21:00,positive,30,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,super love,6/13/21 1:20,positive,75,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,like,9/26/20 13:52,positive,50,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,disgust,10/1/20 22:05,negative,0,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,intrigued,11/12/20 8:21,positive,45,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,scared,3/13/21 9:21,negative,15,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,peeking,9/22/20 11:41,neutral,35,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,interested,8/20/20 21:14,positive,30,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc604b62-adbc-4c93-a2ae-602160714d1c,photo,cooking,hate,5/15/21 17:20,negative,5,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea56656-03ef-4199-b253-b5241ee21eb7,audio,veganism,disgust,1/19/21 13:38,negative,0,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea56656-03ef-4199-b253-b5241ee21eb7,audio,veganism,dislike,6/14/21 14:25,negative,10,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea56656-03ef-4199-b253-b5241ee21eb7,audio,veganism,super love,3/19/21 12:51,positive,75,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea56656-03ef-4199-b253-b5241ee21eb7,audio,veganism,adore,11/1/20 20:26,positive,72,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea56656-03ef-4199-b253-b5241ee21eb7,audio,veganism,hate,8/12/20 10:02,negative,5,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea56656-03ef-4199-b253-b5241ee21eb7,audio,veganism,want,7/2/20 7:40,positive,70,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea56656-03ef-4199-b253-b5241ee21eb7,audio,veganism,like,4/14/21 15:21,positive,50,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,dislike,4/13/21 19:40,negative,10,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,love,7/22/20 12:49,positive,65,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,heart,7/19/20 2:25,positive,60,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,disgust,10/7/20 6:19,negative,0,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,11/29/20 20:26,neutral,20,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,like,6/9/21 14:35,positive,50,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,indifferent,11/21/20 0:23,neutral,20,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,photo,science,hate,4/23/21 18:04,negative,5,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
